all_american,min,max,mean,std,mean_three_recent,mean_three_best,mean_three_worst,percent_diff_recent_best,percent_diff_recent_worst,no_mark_rate,count,year
0,0.8794111716071787,0.9607843137254902,0.9200980172635744,0.0207422327766266,0.9200980172635744,0.9476314645806172,0.8807169295612863,0.0294833353381092,0.0437369622811311,0.0,0.4027777777777778,0.75
0,0.6963480285173869,0.8469372908482468,0.7749994803683149,0.0516199483077173,0.774999480368315,0.7935399388913138,0.7283088413599108,0.0236404113219547,0.0621171829272227,0.125,0.06944444444444445,0.25
0,0.7983193277310925,0.9201680672268908,0.8766315036652959,0.0228868887408241,0.8766315036652957,0.907563025210084,0.8277310924369748,0.0346728129071052,0.0573826383425122,0.0208333333333333,0.625,1.0
0,0.8366533864541832,0.9009675583380764,0.8821855435401252,0.0218858480613466,0.8821855435401252,0.8952760387023335,0.8656801365964713,0.0147294268331732,0.0188863562357538,0.0,0.05555555555555555,0.25
1,0.9319433161837712,0.9705771761609324,0.9545273382802816,0.0101456862868599,0.9545273382802816,0.9616280152742852,0.9417203005353808,0.0074113792295925,0.0135077692203744,0.0,0.125,0.75
0,0.8818454613653414,0.9655030800821356,0.9393036688376736,0.0204514764734496,0.9393036688376736,0.9627354627354628,0.9006208651187556,0.0246386033902565,0.0420482503548527,0.0,0.3055555555555556,1.0
0,0.5777777777777778,0.8014590347923681,0.7123456790123457,0.063029026948858,0.7123456790123458,0.7618406285072952,0.5893752338196783,0.0671488389798247,0.1889351918379078,0.0,0.2361111111111111,1.0
1,0.8666666666666667,0.9333333333333332,0.8958333333333334,0.0206847643719763,0.8958333333333334,0.925,0.8694444444444445,0.0320366132723111,0.029897718332022,0.1,0.2361111111111111,0.5
0,0.8516666666666667,0.905,0.8732051282051282,0.0171656086305764,0.8732051282051282,0.8866666666666667,0.8544444444444445,0.0152983171851097,0.0217181586563435,0.0714285714285714,0.1527777777777778,1.0
1,0.8529411764705882,0.9285714285714286,0.897358943577431,0.0233360001140591,0.897358943577431,0.9243697478991598,0.8557422969187675,0.0296540362438222,0.0474777448071216,0.0,0.3472222222222222,1.0
0,0.7666666666666666,0.9266666666666666,0.8824691358024692,0.0423592954166945,0.8824691358024691,0.925,0.7822222222222223,0.0470612342474641,0.120439038860872,0.0357142857142857,0.3472222222222222,0.75
0,0.937163037965172,0.9598830161814788,0.9481243080716218,0.0103743457160716,0.9481243080716218,0.9428663226928238,0.9407278092085232,0.0055610908835359,0.0078317394945129,0.0,0.027777777777777776,0.25
0,0.8948691280984573,0.966217480816021,0.9444999780863906,0.015844709497654,0.9444999780863906,0.957614542756446,0.9106662348705664,0.0137894585487357,0.0364751610713051,0.0666666666666666,0.375,1.0
0,0.9192634560906516,0.9544117647058824,0.9352445811277056,0.0113442839031799,0.9352445811277056,0.9516129032258064,0.9225367236546608,0.0173498234327,0.0136806818330356,0.0,0.18055555555555555,0.75
1,0.6986363636363636,0.924090909090909,0.8428439803439803,0.0529831822157406,0.8428439803439804,0.920909090909091,0.7145454545454545,0.0885215871058964,0.1647610070086733,0.0133333333333333,1.0,1.0
0,0.75,0.9083333333333332,0.8441428571428571,0.0406691807093589,0.8441428571428571,0.8916666666666666,0.7638888888888888,0.0547569406342587,0.0998163978441553,0.2222222222222222,0.5833333333333334,0.75
1,0.8445378151260504,0.9285714285714286,0.8957712117104907,0.0209359915875701,0.8957712117104906,0.9243697478991598,0.8571428571428571,0.0314245290043937,0.0440733008582695,0.03125,0.4027777777777778,0.5
1,0.8697478991596639,0.9663865546218487,0.921685340802988,0.0183876161980515,0.921685340802988,0.9453781512605044,0.8837535014005602,0.0253797587047571,0.0420195229168014,0.0769230769230769,0.5,1.0
0,0.8018332605848973,0.8517386876182161,0.8277830556054809,0.0127166202419172,0.8277830556054809,0.8441728502837189,0.8128910228430088,0.0196055345963461,0.0181535540276893,0.0555555555555555,0.20833333333333334,0.5
0,0.9218164794007492,0.96142578125,0.9513879794013964,0.013994392270243,0.9513879794013964,0.9586173320350536,0.9403446953550548,0.0075699817067211,0.0116753114155131,0.0,0.05555555555555555,0.25
1,0.786786557951688,0.9831460674157304,0.9107984290284372,0.0474008685011762,0.9107984290284372,0.974608268831414,0.8121038183445429,0.0676881437574271,0.114567858779429,0.0,0.4305555555555556,0.75
0,0.8013659647125783,0.9271485486624929,0.8820879746320839,0.0254803674644251,0.8820879746320839,0.9100739897552648,0.828495541642952,0.0312315691096008,0.062659826286453,0.0277777777777777,0.4583333333333333,1.0
0,0.7940503432494279,0.911899313501144,0.8674675819984744,0.0399277089274393,0.8674675819984743,0.8993135011441648,0.8066361556064073,0.0360496492174853,0.072673425219273,0.0,0.125,1.0
0,0.8317707411993632,0.9437976716178242,0.8821707803760762,0.0338951866624437,0.8821707803760762,0.930720506730008,0.8429212467250066,0.0535605490513792,0.0455042780726616,0.0,0.16666666666666666,1.0
1,0.9108872530027122,0.9826541274817138,0.942175966593352,0.0203738532048051,0.9421759665933522,0.962341383544822,0.9117119434042542,0.021176406662829,0.0328650109047179,0.0,0.20833333333333334,0.5
0,0.8809123703255585,0.9962245027239328,0.9530947883501604,0.0323525606461175,0.9530947883501604,0.9731321856861752,0.9026811494960166,0.0208048143921762,0.0543316009503325,0.0,0.1527777777777778,1.0
1,0.8792952636012181,0.981881654949534,0.9476366545159228,0.0296208199374332,0.9476366545159228,0.9589054808394376,0.918697231825042,0.0118212192791788,0.0310120529908158,0.0,0.08333333333333333,1.0
1,0.8996590467037369,0.9712810504341812,0.9523280391713872,0.0351266575670816,0.9523280391713872,0.9690785176421292,0.946010368750456,0.0174356420418604,0.0066560002100441,0.0,0.013888888888888888,1.0
0,0.8940139401394014,0.9652501106684374,0.926855647223912,0.0196743248428384,0.926855647223912,0.943939393939394,0.8943195608574163,0.0182636219784489,0.0357308689708924,0.0,0.25,0.75
0,0.9145378541569904,0.9675675675675676,0.9456466541121036,0.0138574975172423,0.9456466541121036,0.9623655913978496,0.9198224399872884,0.0175249790194898,0.0276865633491319,0.0666666666666666,0.375,0.75
0,0.865546218487395,0.96218487394958,0.9080882352941178,0.0206328321799595,0.9080882352941178,0.9327731092436976,0.8781512605042017,0.0268188302425107,0.0335195530726258,0.0769230769230769,0.3194444444444444,0.75
1,0.65,0.92,0.8097648902821317,0.0589548944603181,0.8097648902821317,0.8922727272727272,0.6662121212121211,0.0969518371857444,0.1945189768568011,0.0,0.7638888888888888,1.0
1,0.748260381593715,0.9109988776655444,0.8211522633744857,0.0551792932044182,0.8211522633744858,0.8689113355780023,0.7518518518518519,0.0565174851799871,0.0881121808287988,0.0,0.16666666666666666,0.5
0,0.5993016150152771,0.8088171104321257,0.734073288852861,0.0697875193201378,0.734073288852861,0.8025607449439837,0.6294679664387215,0.0891395798671698,0.1534318408162436,0.0666666666666666,0.16666666666666666,0.5
0,0.9160447761194028,0.9722772277227724,0.946481160730014,0.0156281003137087,0.946481160730014,0.9684418145956608,0.9189113720974218,0.0229363312766268,0.0295592355468515,0.0384615384615384,0.3194444444444444,1.0
0,0.894593366651522,0.964250734573947,0.9301051803579976,0.0213921127946993,0.9301051803579976,0.9581508515815086,0.9047937567562562,0.0297053691333417,0.0275889021349029,0.0,0.1527777777777778,1.0
0,0.7371247254088358,0.8568464730290456,0.8032435657527188,0.0313894327800477,0.8032435657527189,0.845374664388577,0.7577495728581889,0.0511108003849347,0.0582885238496488,0.0,0.20833333333333334,0.25
0,0.9032707028531664,0.9530102790014684,0.9377507104891122,0.0154545368718488,0.9377507104891122,0.9460641399416908,0.9234090694672292,0.0088261640475735,0.0154115097224154,0.0,0.06944444444444445,0.25
0,0.8546910755148741,0.934782608695652,0.8885256619810394,0.0304718746951969,0.8885256619810395,0.8901601830663616,0.8615560640732265,0.0018378974453225,0.0308209582516111,0.125,0.06944444444444445,0.25
1,0.5440240657179221,0.947983870967742,0.904933038756956,0.0710628675388619,0.904933038756956,0.9436082681115796,0.7646388887194409,0.0418440520760017,0.1680600251222161,0.0,0.375,1.0
0,0.8180778032036613,0.911899313501144,0.8616440767470516,0.0238365589197269,0.8616440767470516,0.8924485125858124,0.8226544622425629,0.0351229302558956,0.0462977478183623,0.025,0.5138888888888888,1.0
0,0.8036425725668753,0.9123505976095618,0.8560045532157087,0.0331470222981371,0.8560045532157087,0.8844621513944223,0.8176816543350407,0.0327011118378023,0.0457946043980958,0.0,0.125,1.0
0,0.719191037392696,0.8316601193074348,0.7764713371162519,0.032754346729691,0.7764713371162519,0.8124545322275571,0.7293273194626315,0.0452924781521311,0.0626166286543644,0.0,0.18055555555555555,0.5
0,0.81,0.9490909090909092,0.8582509881422924,0.0313528699704488,0.8582509881422926,0.9118181818181816,0.8131818181818183,0.0605255371767028,0.0539287846809617,0.0,0.5972222222222222,0.75
1,0.9646365422396858,1.0030643513789583,0.9744303199643566,0.0114250516436591,0.9744303199643564,0.9742063492063492,0.9668553471881368,0.0002298743132063,0.0078040784047312,0.0,0.08333333333333333,0.25
0,0.931087123074636,0.9554511212025204,0.9436122523108772,0.0121964878608275,0.9436122523108772,0.931087123074636,0.9436122523108772,0.0133622802681795,0.0,0.0,0.0,1.0
0,0.897205645759405,0.9697597553154752,0.9489367912924772,0.0216095068599042,0.9489367912924772,0.964419314878638,0.9233383141448552,0.0161836299434541,0.0273447818360459,0.0,0.09722222222222222,1.0
0,0.8318548656039485,0.974908152896115,0.9203209075069406,0.0407635976910345,0.9203209075069406,0.9641124746352304,0.8523714056601431,0.0464771719109631,0.0766624882864181,0.0476190476190476,0.25,1.0
0,0.775,0.8966666666666666,0.8488596491228071,0.0343145068464776,0.8488596491228071,0.8849999999999999,0.7944444444444444,0.0416877466356367,0.0662265795982279,0.1363636363636363,0.2638888888888889,0.5
1,0.8381818181818183,0.9881818181818182,0.9322558922558924,0.0354063492359317,0.932255892255892,0.979090909090909,0.8572727272727273,0.0490073458171121,0.0838021411503507,0.0,0.7083333333333334,1.0
0,0.9191708889912482,0.9621229653629562,0.9396633487705844,0.0183266606528353,0.9396633487705844,0.94900036142974,0.9235694483669912,0.0098874274003657,0.017275243789523,0.0,0.041666666666666664,0.5
0,0.7163860830527498,0.801571268237935,0.7720763187429854,0.0333134314630799,0.7720763187429854,0.7860830527497196,0.7569023569023571,0.0179785640198226,0.0198484937459625,0.0,0.027777777777777776,0.25
0,0.9334805306588329,0.9554159644553394,0.9450742116729636,0.0096228096254712,0.9450742116729636,0.9414784200494444,0.9416269607455052,0.0038120236489096,0.0036542627712894,0.0,0.013888888888888888,0.75
0,0.9241232550221314,0.9573102268518792,0.9447060509688257,0.0150558398322894,0.9447060509688257,0.9429643483749182,0.9405046590078078,0.0018453460885046,0.0044572120652443,0.0,0.013888888888888888,0.5
0,0.7877063175867957,0.9391007398975526,0.9031128234315486,0.0365737555506981,0.9031128234315486,0.9197495731360272,0.8622652248150255,0.0182534345278123,0.0462763187262854,0.0,0.1388888888888889,0.75
0,0.8445378151260504,0.9369747899159664,0.9033613445378152,0.0273685789079904,0.9033613445378152,0.9369747899159664,0.8515406162464986,0.0365296803652967,0.0590582601755786,0.0444444444444444,0.5833333333333334,0.75
0,0.7892360263607519,0.8367097876494997,0.8116609714425189,0.0144184557454814,0.8116609714425189,0.8301195997071027,0.7925718005044341,0.0224861087881659,0.023798505144509,0.0,0.18055555555555555,0.5
0,0.5368562362704419,0.8365877471320479,0.7036856236270442,0.0785800160490074,0.7036856236270442,0.7875274591164267,0.5827434708323164,0.1124478271544316,0.1880277013566075,0.1739130434782608,0.2777777777777778,1.0
1,0.4752257749572858,0.8733219428850378,0.7358624777711915,0.1259812370308632,0.7358624777711916,0.8583109592384671,0.5093157594988202,0.1536200248035291,0.3638783773944897,0.0277777777777777,0.4583333333333333,1.0
1,0.9021058622652248,0.9823562891291976,0.9497520123587284,0.0247951239942658,0.9497520123587284,0.9692657939669892,0.9119711629671792,0.020337259554275,0.0405869679147497,0.0,0.1527777777777778,0.5
0,0.9194304641459112,0.9655764365739068,0.9519397410627606,0.0160919465580627,0.9519397410627606,0.9624893051740444,0.9387605017853085,0.0110211074492637,0.0139411197806793,0.0,0.05555555555555555,0.75
1,0.947876447876448,0.9849548645937812,0.9677781868065596,0.0095732095688803,0.9677781868065596,0.9790628115653042,0.9537429967411972,0.0115927543833131,0.0146084156506135,0.0,0.2222222222222222,0.5
1,0.9493731918997108,0.988453815261044,0.968610670944021,0.0095796728654696,0.9686106709440212,0.981555333998006,0.9510569977914252,0.0132754473426171,0.0182882416977507,0.037037037037037,0.3333333333333333,0.5
0,0.7916666666666666,0.8966666666666666,0.8587719298245614,0.031055715092331,0.8587719298245614,0.8916666666666666,0.8066666666666666,0.0375845652718616,0.0625724217844728,0.05,0.2361111111111111,0.75
0,0.9160447761194028,0.9849548645937812,0.9450475871876954,0.0179057476676549,0.9450475871876955,0.9703557312252964,0.9203638938645402,0.0264259164577097,0.0264646096305057,0.0,0.2638888888888889,1.0
0,0.7677272727272727,0.9131818181818182,0.8512987012987013,0.0415632074793353,0.8512987012987013,0.9059090909090908,0.7698484848484849,0.0621558700713202,0.1004846656074341,0.0232558139534883,0.5555555555555556,1.0
0,0.7165720936999854,0.8331150880256074,0.7845455868153379,0.0358798836681141,0.784545586815338,0.8035792230467044,0.7378631359425771,0.0239699501111877,0.0613270932764933,0.1538461538461538,0.1388888888888889,0.5
0,0.8841961852861036,0.9474452554744528,0.9298139880836624,0.0177419826071219,0.9298139880836624,0.943313953488372,0.8929611661980354,0.0144143548394027,0.040435949326015,0.0952380952380952,0.25,0.75
0,0.7013468013468014,0.7629629629629631,0.7315251278214242,0.0231920608169923,0.7315251278214242,0.7520763187429855,0.706771417882529,0.0277044633100782,0.0344208710127714,0.0,0.08333333333333333,0.5
1,0.7799999999999999,0.9666666666666668,0.9005147058823529,0.0383179261195234,0.900514705882353,0.9583333333333334,0.8072222222222223,0.0622090953442068,0.109258612523741,0.0,0.9027777777777778,1.0
1,0.7357776807798632,0.90455405208788,0.8244842135894078,0.0428001935010052,0.8244842135894078,0.8856394587516367,0.7514428439788544,0.0715214298840872,0.0926963837060581,0.0384615384615384,0.3194444444444444,0.75
1,0.9147286821705428,0.969380134428678,0.9461424094851714,0.0147508833617396,0.9461424094851716,0.9607698001480386,0.9254446016020252,0.0153414410888696,0.0221179221276205,0.0625,0.18055555555555555,1.0
0,0.941606725721026,0.9627547310359506,0.951949737512349,0.0089535485372599,0.951949737512349,0.9488320874434106,0.948348073004482,0.0032803870786284,0.0037906316451394,0.0,0.013888888888888888,1.0
0,0.8914939242315939,0.97781262250098,0.9372074213018624,0.0295631976613097,0.9372074213018624,0.9658296710742842,0.8986590579092938,0.0300806010424987,0.0419947352697807,0.0,0.125,0.5
0,0.8990439770554495,0.9355352168722644,0.916623515882052,0.0128268027115793,0.916623515882052,0.9248623131392604,0.9012871075587308,0.0089479887679473,0.016872565818768,0.0,0.09722222222222222,0.75
1,0.734352773826458,0.970942260673312,0.9189832147663012,0.0519789353943772,0.9189832147663012,0.9647729396374508,0.7933123664416617,0.0486153420272625,0.1467863956478626,0.131578947368421,0.4861111111111111,0.75
0,0.9214636323070058,0.9603757789973026,0.9470280138543956,0.0100327885402905,0.9470280138543956,0.9582366589327146,0.9306450664261215,0.0117659716662068,0.0174502660770174,0.0,0.2361111111111111,0.5
0,0.7416666666666667,0.91,0.8505925925925926,0.0364094898890974,0.8505925925925926,0.9083333333333332,0.7783333333333333,0.0656545450716978,0.0887201291466769,0.0625,0.625,0.75
1,0.7908225530876251,0.8849157920429583,0.8463509885281914,0.0280871551401359,0.8463509885281914,0.8713692946058093,0.7994467496542187,0.0291296625222026,0.056998788837531,0.0,0.19444444444444445,0.5
1,0.8823529411764707,0.9789915966386556,0.9301194161875276,0.0214560762908167,0.9301194161875276,0.9663865546218487,0.8949579831932774,0.0382462686567166,0.0385314431115955,0.0,0.4861111111111111,1.0
1,0.7087542087542088,0.8350168350168351,0.7970632248410027,0.0450293349101541,0.7970632248410027,0.8139169472502806,0.7708567153011598,0.0209235628113279,0.0334283771369942,0.0,0.041666666666666664,0.75
0,0.8878842676311031,0.9751737835153924,0.9410934502570816,0.0222642495708102,0.9410934502570816,0.9684418145956608,0.9012946874799208,0.0286440002884031,0.0432034509580002,0.0,0.3333333333333333,1.0
0,0.3629493087557603,0.9825349301397208,0.914219113795525,0.1121614077611753,0.9142191137955252,0.9600195026816188,0.7199647935046071,0.0488735943048499,0.2377386283430602,0.0,0.3333333333333333,1.0
1,0.7963386727688787,0.9107551487414188,0.8647398268828972,0.0325378273662734,0.8647398268828973,0.8981693363844393,0.8054919908466819,0.0379253908234097,0.0709456440804171,0.0416666666666666,0.2916666666666667,0.5
0,0.7990893568582811,0.9134889015367104,0.8570886521939453,0.0341827309254184,0.8570886521939455,0.8935685828116107,0.8011762473913868,0.0416756974331978,0.0674348287979082,0.0454545454545454,0.2638888888888889,0.5
1,0.9195886933700468,0.9831646734130636,0.9558288008107876,0.0257112131624202,0.9558288008107876,0.9793804985337244,0.9296888878233206,0.0243402072643141,0.0277270408493521,0.0,0.06944444444444445,0.25
0,0.9387737174982432,0.9830290208342916,0.9648799033393176,0.0146897645647964,0.9648799033393176,0.9728720983158854,0.951006829040197,0.0082489348169847,0.0144821445492139,0.1111111111111111,0.08333333333333333,0.5
1,0.9289511613070908,0.9688516510596352,0.9528617077662256,0.0142654525489899,0.9528617077662256,0.956081902631195,0.9427397939947378,0.0033737977878759,0.0106793688041339,0.0,0.041666666666666664,1.0
0,0.7969245789602147,0.9708323163290212,0.8522681045258541,0.0309424779365481,0.8522681045258541,0.8872345618745424,0.8058335367341959,0.0402028212133131,0.0560093140687937,0.0,0.4166666666666667,1.0
0,0.8183333333333334,0.9683333333333332,0.928695652173913,0.0293655400706217,0.9286956521739133,0.9616666666666666,0.8561111111111112,0.0348832751945411,0.0813360219783194,0.0612244897959183,0.6388888888888888,0.75
0,0.9113897596656216,0.9753970029076268,0.9440933387506696,0.016142089121124,0.9440933387506696,0.965036512502766,0.919823132122129,0.0219400202017125,0.0260421612318023,0.0,0.2916666666666667,0.75
0,0.9177188552188552,0.9789001122334456,0.9501228810579128,0.0133433069072015,0.9501228810579126,0.9680355160932298,0.9213461714810252,0.0186769091248366,0.0307530702020931,0.0,0.5833333333333334,1.0
1,0.948928157038784,1.0,0.9683987697857128,0.0163600541502808,0.9683987697857128,0.9743179110598988,0.9504252705120751,0.0060936742166744,0.018733869178383,0.0,0.09722222222222222,0.5
1,0.8320512820512821,0.9629080118694362,0.9384616525722652,0.0232246022680187,0.9384616525722652,0.9614814814814816,0.8829522149910499,0.0242321241058419,0.0609520313529572,0.0,0.4722222222222222,1.0
0,0.8382290336313326,0.9661432777232584,0.9295374546090032,0.0297477047158631,0.9295374546090032,0.9647231749142576,0.8750307317162168,0.0371498195727267,0.0604097127565821,0.0,0.25,0.75
0,0.8826731743945936,0.9336775218427324,0.9144785230563875,0.015073192795895,0.9144785230563875,0.9290654020944478,0.8891060711288176,0.0158248239589589,0.0281355828935015,0.0,0.19444444444444445,0.5
1,0.8978613106180847,0.9864017261277536,0.9501291324228808,0.024083756514161,0.9501291324228808,0.9727108538063782,0.9114547703697576,0.023487884114352,0.0415499532361727,0.0,0.19444444444444445,1.0
0,0.796812749003984,0.9095048377916904,0.8705826046463496,0.0290536551894039,0.8705826046463497,0.9015367103016504,0.7992790741794725,0.0349345615661427,0.0854005231343651,0.0,0.5694444444444444,0.75
0,0.6927019770563827,0.8173053453746644,0.7696668293873566,0.0380921460599841,0.7696668293873566,0.803270685867708,0.7012854934504923,0.0427275160703408,0.0929755980193008,0.0,0.2361111111111111,1.0
0,0.7267115600448935,0.842199775533109,0.7657527657527659,0.0387952038275651,0.7657527657527657,0.7644219977553312,0.7385708941264496,0.0017393673313284,0.0361383289397955,0.0,0.05555555555555555,0.75
0,0.861344537815126,0.915966386554622,0.8922569027611045,0.0168557093828869,0.8922569027611047,0.907563025210084,0.8697478991596639,0.0170085042521258,0.0255493101686257,0.0,0.1527777777777778,1.0
0,0.7517162471395881,0.88558352402746,0.8314263920671243,0.0390423646656291,0.8314263920671243,0.8638443935926773,0.7723112128146452,0.0382452193475815,0.0737217598097504,0.0,0.16666666666666666,0.5
0,0.7183333333333333,0.8816666666666667,0.8073809523809524,0.0452196630590151,0.8073809523809523,0.8683333333333333,0.7272222222222222,0.0727479397556124,0.1044683491932146,0.2222222222222222,0.5833333333333334,0.75
0,0.8744812399424071,0.957081942899518,0.9160685742332492,0.0258552766985793,0.9160685742332492,0.9558415108313274,0.8786052936128522,0.0424944947040083,0.0417494022636646,0.0,0.4027777777777778,0.75
0,0.6249090644551142,0.8469372908482468,0.7707502788690043,0.043540849712966,0.7707502788690042,0.8242397788447547,0.6846112808574615,0.0670718914103099,0.1183747054961826,0.0,0.375,1.0
0,0.8857149293743947,0.9599453078265966,0.9318696130868884,0.0306354191891628,0.9318696130868884,0.9524917024008528,0.9068866874874008,0.0218876169283138,0.0271737212720193,0.25,0.06944444444444445,0.75
0,0.911136604306389,0.972863469330067,0.947537447640506,0.0135807809905645,0.947537447640506,0.9607332278775472,0.9239833833803052,0.0138300927707322,0.0251710415078345,0.0,0.2916666666666667,0.5
1,0.8844047860474549,0.9719188767550704,0.930996314536687,0.0240876974918509,0.930996314536687,0.9590939080712558,0.8958021786488332,0.0297314839244021,0.0385309447310559,0.0,0.2222222222222222,0.5
